id,created_at,text,favorite_count,retweet_count
939234964909957120,2017-12-08,"b'.@PeggyJ kicked off #HourofCode this week, then spoke with @HuffPost about what kicked off her own career in tech. https://t.co/HycOMt5Wqr'",93,38
939208603591876608,2017-12-08,"b'@satyanadella Congratulations to Microsoft president @BradSmi, who has also been named to the #Recode100. https://t.co/KhNZHZNLvQ'",173,54
939208152666423296,2017-12-08,b'Congratulations to Microsoft CEO @SatyaNadella for being named to the #Recode100. https://t.co/zfSe0sR2IR',512,144
938836097433354241,2017-12-07,"b'Here\'s why CNBC called our Surface Precision Mouse ""the ultimate mouse."" https://t.co/g7tAwEBXs8'",218,64
938464119056777216,2017-12-06,"b'Over the next few weeks, Microsoft Store will select and grant wishes that make an impact. Learn more about the\xe2\x80\xa6 https://t.co/Y4LHEhZhNN'",198,68
938208744013467648,2017-12-06,b'@LanceUlanoff Congrats on a great run. We look forward to hearing what comes next. \xf0\x9f\x91\x8a',39,3
938186794994098176,2017-12-05,b'The goal for our new Silicon Valley campus is to both restore and benefit the natural area. Learn more: https://t.co/UefDRvPdu1',244,75
938155146940260352,2017-12-05,"b'Our new Silicon Valley campus project, a 643,000 ft\xc2\xb2 modernization of our Mountain View home, recently broke ground. https://t.co/RTq4hyW4nd'",390,114
938052655280037889,2017-12-05,"b'Our new #SiliconValley campus will be the first tech campus with #NetZero Water certification, making it our smarte\xe2\x80\xa6 https://t.co/UPwOFvNo2Y'",294,116
937731951145902080,2017-12-04,"b'Meet the AI researchers from Microsoft tackling ""the trouble with bias"" at #nips2017 this week.  https://t.co/9HteB7gEJN'",210,71
936395380287094784,2017-12-01,b'@UrAvgConsumer The two in the middle. \xe2\x9c\x8c\xef\xb8\x8f\xf0\x9f\x91\x8d',72,3
936385530723409920,2017-12-01,"b"".@YuwaFootball uses soccer and education to change girls' lives. Microsoft Edge helps bring their story to life. https://t.co/ms3ia00wXu""",135,38
936277589722677248,2017-11-30,"b'Starting today, Microsoft Edge is available for iOS and Android as a free download. https://t.co/Qb90NT9iEF https://t.co/uQor2lqOH1'",767,342
935955954872365056,2017-11-29,"b'From early adoption of electricity to TitletownTech, @BradSmi recaps how Wisconsin has embraced innovation. https://t.co/USHiELCO3e'",137,39
935915001411461120,2017-11-29,b'@seanmylaw Mmm... \xe2\x98\x95',3,1
935913102234849280,2017-11-29,"b""@RyanDay We can't either. \xf0\x9f\x91\x8d""",5,1
935760325554696192,2017-11-29,"b""Here's the future of our Redmond campus: https://t.co/55Cq5YOWeZ""",2411,965
935751130994348032,2017-11-29,"b""Next fall, we're breaking ground on a campus refresh project. https://t.co/9z87VvEjW7 https://t.co/g7kRu8lhAo""",606,154
935640696014364673,2017-11-28,"b""We're working with our partners to build a powerful, connected ecosystem that improves public safety and emergency\xe2\x80\xa6 https://t.co/E3R2yuAUsE""",215,90
935601864728494080,2017-11-28,b'Azure is powering smart cities by making communities safer and more sustainable. \xf0\x9f\x8f\x99\xef\xb8\x8f\xf0\x9f\x92\xa1\xf0\x9f\x8c\xb2 #AutoMobilityLA https://t.co/T8DRIdB41j',153,80
935585565801459712,2017-11-28,"b""We're joining forces with @SAP to give customers best-in-class cloud capabilities &amp; empower #digitaltransformation. https://t.co/56qWqLo8lo""",157,87
935289451042947073,2017-11-27,b'Go under the hood of new and classic Ford GT models using mixed reality at the @Petersen_Museum. \n\nLearn more:\xe2\x80\xa6 https://t.co/61QX90GN9x',284,86
935285170415878144,2017-11-27,b'Franz Gastler is using soccer and tech education to help girls in rural India gain confidence and find their voices. https://t.co/6vPbBmqq63',139,54
935247941484158976,2017-11-27,b'Watch how Steve quickly navigated his daughter\xe2\x80\x99s medical crisis using accessible technology. #InclusionInAction https://t.co/sV9vap5TOx',225,76
935208900684427264,2017-11-27,b'.@Fabletics is using brick-and-mortar data mining to take traditional retail further. https://t.co/E8OeInfwZ5 https://t.co/2pjcUfFsgP',108,33
933445231688798214,2017-11-22,b'@Clairesheppy Happy to hear it.',5,1
933410402846769155,2017-11-22,"b'Looking for the perfect holiday gift? @MicrosoftStore has you covered with deals on #Surface, Xbox One S and more. https://t.co/Cjbv7C7hdw'",154,53
933127918208688128,2017-11-22,b'Our #BlackFriday deals are \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5. Preview them here: https://t.co/k7WRJOogDG https://t.co/7uuJLKB4aj',462,121
933042236484448258,2017-11-21,b'We partnered with Yuwa on a new Microsoft Edge web experience to connect girls in rural India to the world.\xe2\x80\xa6 https://t.co/JXfaDLDIWP',214,66
932683890568957953,2017-11-20,"b""Jack, Director of Technology at Louisiana Center for the Blind, shows students what's possible with Office 365.\xe2\x80\xa6 https://t.co/x1Wt5HvhK3""",374,181
931616623563124736,2017-11-17,b'.@YuwaFootball is helping a generation of girls in rural India become leaders in their own communities.\xe2\x80\xa6 https://t.co/remOJ4BaQW',187,64
931216955410755585,2017-11-16,"b'By founding nonprofit @YuwaFootball, a Minnesota man is looking to help girls in India become voices for change. https://t.co/oqjw6ssOX7'",169,63
930889598674255872,2017-11-15,"b'When tragedy struck, one cardiologist was inspired to develop an app that helps save lives. https://t.co/qZX97b6Fw6 https://t.co/7CrtOazUn1'",227,85
930543181082583040,2017-11-14,"b'Ahead of #CSEdWeek, @codeorg and @Minecraft announce a new #HourofCode tutorial: https://t.co/lSO3OhTGT8 https://t.co/QW0KxOAAUF'",167,59
930344983260930049,2017-11-14,b'We\xe2\x80\x99re going to reduce our carbon emissions by 75% by 2030. Here\xe2\x80\x99s how:  https://t.co/CPUP2jqmC9 #COP23',554,209
930219217290268673,2017-11-13,"b"".@Anderson takes a lunch break with Christine Singh, VP of Product Management at Moody's, to talk #cybersecurity.\xe2\x80\xa6 https://t.co/BLs4R9AyKR""",125,64
930199706935930880,2017-11-13,b'@wyrdgirl Welcome aboard.',7,2
930199092025856001,2017-11-13,b'@itsAlgee Happy gaming \xf0\x9f\x8e\xae',9,3
930164704810491904,2017-11-13,"b""Cameron, a university lecturer, is using #AI and accessible technology to achieve his life's goals.\xe2\x80\xa6 https://t.co/6WWzSRPXvH""",563,245
930074650620465152,2017-11-13,"b'Save big on Surface, Xbox, Windows Mixed Reality headsets and more this #BlackFriday. https://t.co/LlPw4rSl5h https://t.co/bIdN2lNVUI'",842,254
929091462590898176,2017-11-10,"b""We're proud to support veterans pursuing careers in tech. https://t.co/kWVrEK9Qxr #VeteransDay #WeStillServe https://t.co/WXWU0spAJ7""",379,101
928744630174195712,2017-11-09,b'.@SatyaNadella shares how fatherhood impacts his role as our CEO. #HitRefresh https://t.co/XqwhVF6KuX https://t.co/bW2oL64eLb',243,105
928368162554261504,2017-11-08,"b'\xe2\x80\x9cTechnology doesn\xe2\x80\x99t just make things easier for people with disabilities.\xc2\xa0It makes things possible.""\xe2\x80\xa6 https://t.co/HsQRxyZJpr'",610,274
928318068547141632,2017-11-08,b'Our Chief People Officer Kathleen Hogan shares four examples of how Microsoft uses technology to shape culture. https://t.co/PI04YzIK4i',172,67
928064144745615360,2017-11-08,b'@DonaldLabaj Awesome. Have fun \xf0\x9f\x8e\xae',6,21
927986902229065728,2017-11-07,b'\xf0\x9f\x9a\xa8 #XboxOneX has arrived \xf0\x9f\x9a\xa8 https://t.co/mHT0hBagUQ',565,198
927939956454150145,2017-11-07,b'@RealJPBennett Happy gaming \xf0\x9f\x8e\xae',4,23
926516359487307776,2017-11-03,"b""Read @billgates's remarks on CEO @satyanadella's #HitRefresh vision, innovation and ambition for Microsoft. https://t.co/FYfv98fLY9""",257,181
926176203731603458,2017-11-02,b'@DynamicWebPaige A strategic approach to commuting success. \xf0\x9f\x8f\xa0',10,21
925825630578585602,2017-11-01,b'@MikeHillyer \xf0\x9f\x90\xb1\xf0\x9f\x90\x8b\xf0\x9f\xa5\x93',5,21
925825523019853831,2017-11-01,b'@MikeHillyer \xf0\x9f\x90\xb1\xf0\x9f\xa6\x95',3,19
925825021817380864,2017-11-01,b'@MikeHillyer \xf0\x9f\x90\xb1\xf0\x9f\xa6\x84\xf0\x9f\x94\xa5',3,17
925809272818089984,2017-11-01,b'Commercial aerospace firm @UTC uses our cloud services to drive #DigitalTransformation across their field teams. https://t.co/7whx0hWDvM',99,71
925772729944457216,2017-11-01,"b'By taking a hybrid cloud approach, @TDBank_US continues to deliver innovative experiences for their customers. https://t.co/2unNOqqtN5'",104,47
925459775428497408,2017-10-31,b'CEO @satyanadella spoke with @FareedZakaria about the empowering ability and virtues of #AI. Watch here: https://t.co/OP8m9zJSOA',212,185
925430144998825984,2017-10-31,b'@mbwestmoreland Enjoy \xe2\x98\x95',6,16
925413416562343936,2017-10-31,b'For over 150 years the @RedCross has been an international Good Samaritan. Now it\xe2\x80\x99s teaching us about cyber warfare. https://t.co/qAGFitCan2',308,115
925118598502277120,2017-10-30,"b"".@FedEx CIO Rob Carter explains why Microsoft 365 is integral to the delivery giant's #digitaltransformation. https://t.co/LXmXHQDZWW""",182,98
925071803139047425,2017-10-30,"b'""Technology is my way to communicate with the world... It is my voice."" See how Justin uses inclusive tech every da\xe2\x80\xa6 https://t.co/Dq641IrLoN'",432,188
925053044844249091,2017-10-30,"b'""Technology is my way to communicate with the world... It is my voice."" See how Justin uses inclusive tech every da\xe2\x80\xa6 https://t.co/5gYUQRphUt'",333,129
924045545156628483,2017-10-27,b'@OlgaKay All the boxes: \xe2\x98\x91\xef\xb8\x8f',10,16
924045251945357313,2017-10-27,b'@ChimneySwift11 Great shot \xf0\x9f\x93\xb7',13,15
924020787392274432,2017-10-27,b'Steelcase is studying how workplace habits are evolving - and designing transformative spaces for the new world. https://t.co/tYP0Oh9Upq',142,70
924012807032623104,2017-10-27,"b'#HitRefresh is ""a story of disruption and transformation, driven by a strong sense of empathy,"" via @TimesTalks https://t.co/mFtlzdMiOQ'",221,104
923995569810374656,2017-10-27,"b""There's a balance between concentration and collaboration. See how Steelcase applies anthropology to workplace desi\xe2\x80\xa6 https://t.co/vAUkrFCh5S""",185,71
923977459296382976,2017-10-27,b'Now available: The Invoke intelligent speaker\n\xf0\x9f\x94\x8a Premium sound by Harman/Kardon \n\xf0\x9f\x94\xb5 Voice Assistance by Cortana \n\xf0\x9f\x93\x9e Ha\xe2\x80\xa6 https://t.co/sc9bzD6pjn',600,208
923577209109041153,2017-10-26,b'@OgoNduka Awesome. \xf0\x9f\x91\x8d',4,15
923577075386273792,2017-10-26,b'@shanselman Thank you for your years of contributions. \xf0\x9f\x91\x8a',99,22
923328002758361088,2017-10-25,b'.@BGCA_Clubs is launching new ways for kids to explore both computer science and other future career opportunities. https://t.co/kgQwec4SiG',158,70
923222176555081728,2017-10-25,b'Microsoft CEO @satyanadella is about to take the stage at #GEMM17. Tune in to the livestream here:\xe2\x80\xa6 https://t.co/FSDuP4y4K7',162,80
922965773823254528,2017-10-24,"b""Satya Nadella tells @CNN he drew inspiration from Microsoft's heritage in order to transform the company's future.\nhttps://t.co/OP8m9zJSOA""",262,110
922938202012266496,2017-10-24,b'Watch Microsoft CVP @julwhite talk with @Cheddar about our investment in cybersecurity: https://t.co/9k9ZYoRBfj https://t.co/qrhbSKnSMH',116,65
922923562205351938,2017-10-24,b'What is #blockchain? The new Explanimators episode explains it all - in space. https://t.co/iY4xWlV7Kk',198,89
922855480518590464,2017-10-24,"b""#Blockchain is the next frontier for #digitaltransformation. Here's how it works. https://t.co/INsHQBJZt6""",387,215
922601922992812032,2017-10-23,b'Ariela Suster is using #technology and #design to be an agent of change in her native country of El Salvador. https://t.co/mGC0kPuT8C',143,82
922560237248196608,2017-10-23,b'#Accessibility and inclusive technologies are changing lives. Learn more about #InclusionInAction. https://t.co/3jY8aiUZo9',181,78
922539695891869696,2017-10-23,"b'""I saw my little boy read, and knew that, here was something that could change his life."" #InclusionInAction https://t.co/o1BPkapH6P'",285,111
922512648234610688,2017-10-23,b'We\xe2\x80\x99re partnering with @BGCA_Clubs to create new computer science learning opportunities for kids. https://t.co/joZLtMk2Vl',493,166
921782193432674304,2017-10-21,b'Our CEO @satyanadella shares his #HitRefresh moment that helped inspire his commitment to inclusion:\xe2\x80\xa6 https://t.co/tiz1NlssoM',438,163
921528655494356993,2017-10-21,b'Microsoft CEO @SatyaNadella asks Coach @PeteCarroll how the @Seahawks #hitrefresh every week - and every season. \xf0\x9f\x8f\x88 https://t.co/BaThmPp29B',271,97
921517604400857088,2017-10-20,b'Via @gbpressgazette: Microsoft and @Packers launch an incubator for local businesses next to Lambeau Field. https://t.co/gVjAnsRgus',415,139
921513051378946048,2017-10-20,b'Head to the heartland to discover how technology enables forward-thinking farmers to adapt to changing conditions. https://t.co/gPr90z2sVW',114,57
921495278309576704,2017-10-20,b'Say hello to the voice-activated Harman Kardon Invoke with #Cortana. https://t.co/wfSIbd6qlE',421,177
921463149743788037,2017-10-20,b'Our chief technology officer Kevin Scott reacts to #HitRefresh and reminds us that leaders need a human touch too. https://t.co/x2UyYtfC67',175,73
921150369358475264,2017-10-19,b'Watch Microsoft CEO @satyanadella discuss how technology is transforming the finserv industry at #Sibos:\xe2\x80\xa6 https://t.co/ZpV1Zep27F',146,60
921114494469783552,2017-10-19,"b'""The need for computing in our lives is only going to increase."" - @satyanadella at #Sibos'",241,110
921109977640529920,2017-10-19,"b'CEO @satyanadella is taking the stage now at #Sibos, tune in here: https://t.co/oaMSdkX2JB https://t.co/AsktfInW92'",166,76
921104682105184256,2017-10-19,b'.@satyanadella will be speaking on the financial services industry at the close of #Sibos. Tune in:\xe2\x80\xa6 https://t.co/LRwUXkox8I',125,57
920756858238902272,2017-10-18,"b'.@WiredUK sat down with Satya Nadella to discuss his tenure as CEO, empathy, AI and his new book #HitRefresh. https://t.co/rqp31ArwRj'",171,80
920711358861033472,2017-10-18,b'Expanding our partnership with @Blackbaud to scale global good through integrations &amp; innovations in #nptech.\xe2\x80\xa6 https://t.co/OEFuwBL82a',137,69
920705466010701829,2017-10-18,b'Land O\xe2\x80\x99Lakes cultivated the cloud to help forward-thinking farmers take the guesswork out of agriculture. https://t.co/96RAagjeXe',192,86
920290632362442752,2017-10-17,"b""Surface Book 2, #Windows10 Fall Creators Update, #MR headsets and more. Here are today's announcements:  https://t.co/0PnHei7Qsu""",316,171
920169597545758720,2017-10-17,"b""CEO Satya Nadella sat down for lunch with the @FT at Lord's Cricket Ground. #HitRefresh https://t.co/1C5TeeoJxw""",181,74
919992004452401152,2017-10-16,"b'This week at #Sibos, discover how the financial services industry drives innovation and transforms experiences. https://t.co/AY3KF616u7'",98,43
919976218841178112,2017-10-16,b'Via @businessinsider: A pair of big companies explain why they joined the cloud. \n https://t.co/B570VRVibU',89,44
918515495749369856,2017-10-12,"b"".@theSkimm is disrupting traditional news media and putting their 6 million readers first. Here's how. https://t.co/L8d0oCCSaZ""",148,53
918512209935978496,2017-10-12,"b""@Austin_K72 We've got your back \xf0\x9f\x93\x9d""",6,14
918511180381065216,2017-10-12,b'@itsflynn Excellent \xf0\x9f\x91\x8f',1,16
918510573838655491,2017-10-12,b'@HamiltonOfiyai Happy to hear it.',3,15
918201894371250176,2017-10-11,b'@Fantom_Phreak Happy reading \xf0\x9f\x93\x96',4,14
918197052261072896,2017-10-11,b'Chief people officer Kathleen Hogan shares thoughts about our cultural transformation in the context of #HitRefresh.https://t.co/1uNtImgphB',123,75
917807398500237312,2017-10-10,"b'""He talks a lot about empathy and mindfulness. Those who know him say he means it.""\n\n- @AP on #HitRefresh, out now. https://t.co/TCPfzZ27QU'",259,108
917462116054925312,2017-10-09,b'The #XboxOneX is a story of wanting (and getting) it all. https://t.co/pLWTAYCD8m',549,177
917095012432715776,2017-10-08,b'.@melindagates shares her #HitRefresh moment: https://t.co/pHRwiNokBA',300,74
916426624295256064,2017-10-06,"b"".@sequencecollect and young artists in El Salvador rebuild communities. We're developing 3D + #AR web tools to show\xe2\x80\xa6 https://t.co/DYgcYMdnio""",199,81
916413997892608000,2017-10-06,"b'Congratulations, @satyanadella, for #HitRefresh making the @nytimes bestseller list. \xf0\x9f\x8e\x89 Pick up a copy today:\xe2\x80\xa6 https://t.co/1ZlAKwnF9m'",402,131
916396200265359361,2017-10-06,"b'Our EVP of Worldwide Commercial Business, @JudsonAlthoff, shares the moment he decided to #HitRefresh. https://t.co/9W8PFgZVLS'",93,39
916367713001283585,2017-10-06,"b'Heather Shapiro joined Microsoft after interviewing at Grace Hopper, and now is one of our #GHC17 ambassadors:\xe2\x80\xa6 https://t.co/3WMobkoas3'",191,65
916344684183613440,2017-10-06,b'Water is a precious resource. The @MSCloud is helping @Ecolab to conserve billions of gallons every year. https://t.co/VN3vrQHXev',296,121
916025827300564992,2017-10-05,"b'Edaena Salinas is an engineer, host of \xe2\x80\x9cThe Women in Tech Show"" podcast, and one of our ambassadors at #GHC17:\xe2\x80\xa6 https://t.co/oMak1t8X22'",210,68
915983014890430466,2017-10-05,b'@autumndejean_ Auto-save success \xf0\x9f\x91\x8a',4,19
915972301660733440,2017-10-05,b'How the space race launched #STEM education. https://t.co/worQTeTT3E',1225,405
915947332528566272,2017-10-05,b'Join us in our booth at #GHC17 to network with women in tech + learn about #MicrosoftLife. Follow @MicrosoftWomen f\xe2\x80\xa6 https://t.co/0y4phDS2Fr',194,86
915415259992563713,2017-10-04,"b"".@WiredUK takes you inside @satyanadella's office to talk cricket, AI, and Microsoft's future. https://t.co/tyUulS1hvP""",346,113
915309033313013760,2017-10-03,"b""There's a path for women in tech. Meet two of the women from Microsoft who are heading to #GHC17 this week.\xe2\x80\xa6 https://t.co/mTBTVtjytI""",624,1175
915277361817387008,2017-10-03,"b""Today we're sharing our vision for #mixedreality, and unveiling a @Windows Mixed Reality headset from Samsung. https://t.co/Uf4xZekv3o""",582,343
914197574164156416,2017-09-30,b'Weekend read: Microsoft CTO @kevin_scott recaps our announcements from #MSIgnite\nhttps://t.co/t9nVXqJ334',248,107
913893235541417984,2017-09-29,b'@expta Glad to hear you had a great time \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',2,19
913874552702111744,2017-09-29,b'Via @WSJMag: A rare joint interview with @BillGates and Microsoft CEO @SatyaNadella. https://t.co/QcSPwnewOd',215,84
913841544901181440,2017-09-29,"b'#AI should help humans, Satya Nadella tells @technology in a discussion about his book, #HitRefresh. https://t.co/PSVN56HOv3'",300,166
913536811007225856,2017-09-28,b'.@WSJMag sat down for a rare joint interview with Microsoft CEO Satya Nadella and Bill Gates to discuss #HitRefresh.https://t.co/TdIF8rOo6F',239,83
913502906845769728,2017-09-28,"b'Anu Nadella opens up about her son\'s disability, which taught her and her family the ""empowering art of kindness."" https://t.co/6Lia7O0PEn'",322,109
913449670092873728,2017-09-28,"b"".@NPR considers the impact of empathy on tech with a look at Satya Nadella's just-released book, #HitRefresh. https://t.co/lHtiGrHrwc""",189,80
913179206892216321,2017-09-27,"b"".@GoodHouseMag talked to Satya and Anu about his book #HitRefresh and the source of Satya's empathy - his family.https://t.co/Y5ce1UkaqI""",187,70
913145177136545792,2017-09-27,"b'@MIMCRM Thank you for your contributions to the tech community as a Microsoft MVP, Mohamed.'",3,19
913139262463270912,2017-09-27,b'@mathew_jaya Awesome \xf0\x9f\x98\x8a',2,19
913122876311654401,2017-09-27,b'Microsoft CEO @SatyaNadella joins @richardquest on @questCNN on CNN International at 4PM ET today. Tune in \xf0\x9f\x93\xba https://t.co/DR66oQUbhl',167,71
913093441038381056,2017-09-27,b'@__S @satyanadella Happy reading \xf0\x9f\x93\x9a',1,19
912839096959098880,2017-09-27,b'Hit Refresh by Satya Nadella is Available Now\n\nhttps://t.co/CzhwmaFRDX',468,216
912823016652001280,2017-09-26,"b'""The identity of who we are is that we make technology that lets other people make technology."" @satyanadella at #TimesTalks'",129,64
912814967879020544,2017-09-26,b'Tune in now for @TimesTalks with @SatyaNadella and @RBlumenstein discussing themes from #HitRefresh\xe2\x80\xa6 https://t.co/vBSVrb3D7p',85,44
912811670036033536,2017-09-26,b'Microsoft Ignite 2017: Day 2\n\nhttps://t.co/doos7GwzrT',224,130
912793020050714625,2017-09-26,b'@nicolelamb @satyanadella Thank you for your hard work all these years. Enjoy reading \xf0\x9f\x93\x9a',1,14
912752238447099904,2017-09-26,b'@TerryEdwards519 Definite score. \xf0\x9f\xa7\xa6',1,13
912727463414816768,2017-09-26,b'@SteveSeow Thank you for your 12 years and 20 days of contributions to the company!',1,14
912727084035850240,2017-09-26,"b""@KelvinTegelaar Be still my beating heart \xf0\x9f\x92\x93 We're glad you're excited about what's been announced!""",2,14
912710526777491456,2017-09-26,"b""@robertoy We're happy to hear it, Roberto! How are you enjoying #MSIgnite so far?""",1,15
912709396123107328,2017-09-26,"b'@Chupacaubrey Enjoy reading, Aubrey! \xf0\x9f\x93\x96'",2,14
912634456808263680,2017-09-26,"b'CEO @satyanadella will be live on @CBSThisMorning discussing his new book, #HitRefresh, available today. Tune in in\xe2\x80\xa6 https://t.co/IYRYbMDhYO'",182,61
912625844048216064,2017-09-26,"b""Be among the first to read CEO @satyanadella's book, #HitRefresh, available now in stores and online:\xe2\x80\xa6 https://t.co/fs5RBci2qD""",983,507
912453861696192513,2017-09-25,"b""A detailed look at CEO @SatyaNadella's #MSIgnite keynote from this morning: https://t.co/w3fAHupKu4 https://t.co/PU3Cvqvf5e""",436,261
912451968978665472,2017-09-25,"b""We've donated #cloud services to more than 90,000 #nonprofits. Now we want to do more. https://t.co/BujB7gwVLI""",163,78
912450436962979840,2017-09-25,b'Hit Refresh by Satya Nadella\n\nhttps://t.co/7rG34l61nF',266,96
912443579003490304,2017-09-25,"b'DVR alert: Catch Microsoft CEO @satyanadella on @CBSThisMorning tomorrow, talking about his new book, #HitRefresh https://t.co/Yq9aMCP9dQ'",98,48
912417208545898496,2017-09-25,"b"".@WSJMag sat down with Bill Gates and Satya Nadella to discuss empathy, technology, and Satya's book, #HitRefresh.\nhttps://t.co/RgyHnFFvDv""",283,136
912393744099549185,2017-09-25,b'Join the #quantum computing revolution. \nhttps://t.co/lwZwLVeWVr\n#MSIgnite https://t.co/kdOrOX0yra',262,165
912384117592985600,2017-09-25,"b'WATCH LIVE: @satyanadella &amp; @bethcomstock are discussing empathy, technology, and the future of work. https://t.co/w3NMIV4XXI'",78,45
912383618005135360,2017-09-25,b'@golasalle Great choice! How are you enjoying #MSIgnite so far?',2,15
912378645322199041,2017-09-25,b'Microsoft Ignite 2017: Day 1\n\nhttps://t.co/qND7UcC9rS',515,288
912378487847116804,2017-09-25,b'@SaraheLeitner @INBOUND We wish you good luck in doing so! Which announcement from #MSIgnite has you excited?',4,14
912376019553738754,2017-09-25,"b""@rao_archana That's awesome to hear!""",3,15
